time,open,high,low,close
2025-08-14 20:30:00,147.803,147.899,147.802,147.877
2025-08-14 20:45:00,147.877,147.88,147.812,147.858
2025-08-14 21:00:00,147.86,147.953,147.85,147.924
2025-08-14 21:15:00,147.922,147.926,147.864,147.866
2025-08-14 21:30:00,147.866,147.896,147.858,147.892
2025-08-14 21:45:00,147.892,147.894,147.844,147.868
2025-08-14 22:00:00,147.868,147.872,147.805,147.816
2025-08-14 22:15:00,147.816,147.827,147.807,147.807
2025-08-14 22:30:00,147.808,147.815,147.763,147.78
2025-08-14 22:45:00,147.78,147.827,147.759,147.771
2025-08-14 23:00:00,147.771,147.774,147.724,147.748
2025-08-14 23:15:00,147.748,147.773,147.737,147.754
2025-08-14 23:30:00,147.753,147.775,147.745,147.764
2025-08-14 23:45:00,147.764,147.764,147.719,147.751
2025-08-15 00:00:00,147.554,147.852,147.553,147.847
2025-08-15 00:15:00,147.847,147.854,147.732,147.76
2025-08-15 00:30:00,147.761,147.789,147.76,147.766
2025-08-15 00:45:00,147.766,147.781,147.755,147.765
2025-08-15 01:00:00,147.765,147.769,147.733,147.765
2025-08-15 01:15:00,147.764,147.789,147.763,147.789
2025-08-15 01:30:00,147.789,147.789,147.771,147.787
2025-08-15 01:45:00,147.789,147.799,147.765,147.767
2025-08-15 02:00:00,147.767,147.858,147.765,147.858
2025-08-15 02:15:00,147.858,147.86,147.784,147.791
2025-08-15 02:30:00,147.791,147.816,147.725,147.735
2025-08-15 02:45:00,147.735,147.781,147.656,147.675
2025-08-15 03:00:00,147.675,147.719,147.622,147.645
2025-08-15 03:15:00,147.645,147.657,147.596,147.654
2025-08-15 03:30:00,147.654,147.657,147.584,147.623
2025-08-15 03:45:00,147.623,147.648,147.458,147.474
2025-08-15 04:00:00,147.474,147.506,147.424,147.429
2025-08-15 04:15:00,147.429,147.447,147.361,147.399
2025-08-15 04:30:00,147.399,147.484,147.254,147.29
2025-08-15 04:45:00,147.291,147.296,147.193,147.278
2025-08-15 05:00:00,147.277,147.317,147.241,147.3
2025-08-15 05:15:00,147.3,147.385,147.299,147.335
2025-08-15 05:30:00,147.335,147.337,147.257,147.318
2025-08-15 05:45:00,147.318,147.329,147.268,147.278
2025-08-15 06:00:00,147.272,147.287,147.197,147.25
2025-08-15 06:15:00,147.251,147.288,147.248,147.278
2025-08-15 06:30:00,147.278,147.285,147.209,147.228
2025-08-15 06:45:00,147.228,147.229,147.173,147.219
2025-08-15 07:00:00,147.218,147.225,147.148,147.162
2025-08-15 07:15:00,147.162,147.184,147.106,147.129
2025-08-15 07:30:00,147.129,147.164,147.125,147.16
2025-08-15 07:45:00,147.16,147.166,147.115,147.131
2025-08-15 08:00:00,147.131,147.146,147.038,147.084
2025-08-15 08:15:00,147.084,147.129,147.051,147.086
2025-08-15 08:30:00,147.087,147.133,147.086,147.13
2025-08-15 08:45:00,147.13,147.164,147.096,147.144
2025-08-15 09:00:00,147.144,147.169,147.044,147.088
2025-08-15 09:15:00,147.087,147.213,147.087,147.162
2025-08-15 09:30:00,147.154,147.16,147.086,147.13
2025-08-15 09:45:00,147.13,147.152,147.042,147.09
2025-08-15 10:00:00,147.089,147.15,146.987,147.065
2025-08-15 10:15:00,147.066,147.171,147.044,147.17
2025-08-15 10:30:00,147.171,147.215,147.099,147.104
2025-08-15 10:45:00,147.106,147.139,146.97,146.998
2025-08-15 11:00:00,146.997,147.004,146.896,146.931
2025-08-15 11:15:00,146.931,146.959,146.895,146.933
2025-08-15 11:30:00,146.933,146.975,146.874,146.913
2025-08-15 11:45:00,146.913,146.926,146.845,146.849
2025-08-15 12:00:00,146.851,146.88,146.782,146.799
2025-08-15 12:15:00,146.799,146.817,146.75,146.773
2025-08-15 12:30:00,146.774,146.865,146.763,146.832
2025-08-15 12:45:00,146.832,146.904,146.82,146.886
2025-08-15 13:00:00,146.876,146.894,146.795,146.886
2025-08-15 13:15:00,146.885,146.893,146.852,146.891
2025-08-15 13:30:00,146.891,146.924,146.832,146.923
2025-08-15 13:45:00,146.923,146.959,146.891,146.944
2025-08-15 14:00:00,146.944,146.981,146.901,146.948
2025-08-15 14:15:00,146.947,146.976,146.914,146.974
2025-08-15 14:30:00,146.974,147.009,146.954,146.99
2025-08-15 14:45:00,146.99,147.046,146.968,146.978
2025-08-15 15:00:00,146.978,146.998,146.935,146.943
2025-08-15 15:15:00,146.943,147.079,146.939,147.044
2025-08-15 15:30:00,147.048,147.268,146.731,146.856
2025-08-15 15:45:00,146.856,147.014,146.806,146.882
2025-08-15 16:00:00,146.871,146.945,146.762,146.928
2025-08-15 16:15:00,146.929,147.075,146.925,147.023
2025-08-15 16:30:00,147.022,147.091,146.935,146.973
2025-08-15 16:45:00,146.973,146.981,146.83,146.953
2025-08-15 17:00:00,146.952,147.041,146.884,146.911
2025-08-15 17:15:00,146.912,146.966,146.83,146.868
2025-08-15 17:30:00,146.874,146.935,146.808,146.83
2025-08-15 17:45:00,146.821,146.863,146.792,146.841
2025-08-15 18:00:00,146.842,146.988,146.804,146.98
2025-08-15 18:15:00,146.98,146.982,146.871,146.893
2025-08-15 18:30:00,146.893,146.969,146.848,146.933
2025-08-15 18:45:00,146.933,147.034,146.932,146.998
2025-08-15 19:00:00,146.998,147.079,146.995,147.053
2025-08-15 19:15:00,147.053,147.109,147.047,147.104
2025-08-15 19:30:00,147.1,147.174,147.099,147.149
2025-08-15 19:45:00,147.15,147.256,147.148,147.193
2025-08-15 20:00:00,147.193,147.23,147.192,147.215
2025-08-15 20:15:00,147.215,147.28,147.206,147.28
2025-08-15 20:30:00,147.28,147.323,147.245,147.247
