time,open,high,low,close
2026-03-30 11:15:00,1.3617,1.3636,1.3608,1.362
2026-03-30 11:30:00,1.362,1.366,1.3601,1.3611
2026-03-30 11:45:00,1.3611,1.3626,1.3601,1.3604
2026-03-30 12:00:00,1.3604,1.361,1.3568,1.3572
2026-03-30 12:15:00,1.3573,1.3577,1.3541,1.3545
2026-03-30 12:30:00,1.3545,1.3545,1.3513,1.352
2026-03-30 12:45:00,1.352,1.3523,1.3489,1.3494
2026-03-30 13:00:00,1.3494,1.3495,1.3473,1.3482
2026-03-30 13:15:00,1.3482,1.3489,1.346,1.3469
2026-03-30 13:30:00,1.3469,1.3469,1.3437,1.3456
2026-03-30 13:45:00,1.3456,1.3481,1.3443,1.3475
2026-03-30 14:00:00,1.3475,1.3513,1.3467,1.3502
2026-03-30 14:15:00,1.35,1.3591,1.3491,1.3512
2026-03-30 14:30:00,1.3509,1.3524,1.3485,1.35
2026-03-30 14:45:00,1.35,1.3519,1.3486,1.3496
2026-03-30 15:00:00,1.3496,1.3536,1.3493,1.3517
2026-03-30 15:15:00,1.3517,1.3527,1.3496,1.35
2026-03-30 15:30:00,1.35,1.3555,1.3499,1.3532
2026-03-30 15:45:00,1.3532,1.354,1.3507,1.3508
2026-03-30 16:00:00,1.3507,1.3528,1.3492,1.3515
2026-03-30 16:15:00,1.3516,1.3552,1.3505,1.3523
2026-03-30 16:30:00,1.3523,1.355,1.3455,1.3496
2026-03-30 16:45:00,1.3496,1.3513,1.3428,1.3451
2026-03-30 17:00:00,1.3446,1.3486,1.3433,1.3472
2026-03-30 17:15:00,1.3472,1.3476,1.3386,1.3405
2026-03-30 17:30:00,1.3403,1.3415,1.3336,1.3351
2026-03-30 17:45:00,1.3352,1.348,1.3336,1.3467
2026-03-30 18:00:00,1.3464,1.3475,1.3397,1.3401
2026-03-30 18:15:00,1.3401,1.3421,1.3378,1.3411
2026-03-30 18:30:00,1.3411,1.3493,1.3399,1.3481
2026-03-30 18:45:00,1.3481,1.3484,1.3433,1.3445
2026-03-30 19:00:00,1.3445,1.3447,1.3402,1.3426
2026-03-30 19:15:00,1.3427,1.3428,1.3398,1.3401
2026-03-30 19:30:00,1.3401,1.342,1.3384,1.3398
2026-03-30 19:45:00,1.3398,1.3408,1.3368,1.3406
2026-03-30 20:00:00,1.3406,1.344,1.3391,1.3404
2026-03-30 20:15:00,1.3404,1.3406,1.3309,1.3337
2026-03-30 20:30:00,1.3338,1.3357,1.3318,1.3356
2026-03-30 20:45:00,1.3356,1.3363,1.331,1.3327
2026-03-30 21:00:00,1.3326,1.3345,1.3279,1.3298
2026-03-30 21:15:00,1.3299,1.3302,1.3251,1.3278
2026-03-30 21:30:00,1.3278,1.3298,1.326,1.3281
2026-03-30 21:45:00,1.3283,1.3288,1.3228,1.3237
2026-03-30 22:00:00,1.3237,1.3248,1.3192,1.3213
2026-03-30 22:15:00,1.3213,1.3217,1.3173,1.3191
2026-03-30 22:30:00,1.3191,1.32,1.3153,1.3162
2026-03-30 22:45:00,1.3163,1.3218,1.315,1.3212
2026-03-30 23:00:00,1.3212,1.3227,1.3197,1.3223
2026-03-30 23:15:00,1.3226,1.3231,1.3208,1.3225
2026-03-30 23:30:00,1.3225,1.3234,1.3209,1.3231
2026-03-30 23:45:00,1.3234,1.3261,1.3223,1.3259
2026-03-31 00:00:00,1.3201,1.3292,1.3199,1.3285
2026-03-31 00:15:00,1.3285,1.3323,1.3265,1.3298
2026-03-31 00:30:00,1.3297,1.3329,1.3291,1.3314
2026-03-31 00:45:00,1.3313,1.3317,1.3289,1.3292
2026-03-31 01:00:00,1.329,1.3316,1.3253,1.3274
2026-03-31 01:15:00,1.3274,1.331,1.3267,1.3296
2026-03-31 01:30:00,1.3296,1.3296,1.3275,1.3283
2026-03-31 01:45:00,1.3283,1.3289,1.3262,1.3272
2026-03-31 02:00:00,1.3272,1.3272,1.3184,1.3203
2026-03-31 02:15:00,1.3203,1.3229,1.3193,1.3227
2026-03-31 02:30:00,1.3226,1.3239,1.3216,1.323
2026-03-31 02:45:00,1.3229,1.3229,1.3211,1.3227
2026-03-31 03:00:00,1.3227,1.3232,1.3188,1.3202
2026-03-31 03:15:00,1.3202,1.3232,1.3173,1.323
2026-03-31 03:30:00,1.3229,1.3232,1.3196,1.3232
2026-03-31 03:45:00,1.3233,1.3282,1.3204,1.3247
2026-03-31 04:00:00,1.3247,1.327,1.3216,1.3261
2026-03-31 04:15:00,1.3259,1.3377,1.3256,1.3355
2026-03-31 04:30:00,1.3355,1.3466,1.3346,1.3371
2026-03-31 04:45:00,1.3365,1.3392,1.3347,1.3382
2026-03-31 05:00:00,1.3381,1.3388,1.334,1.3363
2026-03-31 05:15:00,1.3362,1.34,1.3355,1.3385
2026-03-31 05:30:00,1.3385,1.3388,1.3343,1.3368
2026-03-31 05:45:00,1.3359,1.3382,1.3349,1.336
2026-03-31 06:00:00,1.3359,1.3359,1.3323,1.3335
2026-03-31 06:15:00,1.3335,1.3343,1.3284,1.3287
2026-03-31 06:30:00,1.3287,1.3297,1.325,1.3259
2026-03-31 06:45:00,1.3259,1.3272,1.3248,1.3255
2026-03-31 07:00:00,1.3255,1.3262,1.3205,1.322
2026-03-31 07:15:00,1.3221,1.3254,1.3193,1.3211
